VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	IBERVILLE	FARNHAM	MARIEVILLE	SABREVOIS	STE MADELEINE	ST HYACINTHE 2	STE MARTINE	FLEURY	ST NAZAIRE	PHILIPSBURG	ST GUILLAUME	GRANBY	ST BERNARD DE LACOLLE	DRUMMONDVILLE	PIERREVILLE
Mean Temp (deg C)	2012	12	9	4	0.74	0.1	0.4	0.0	0.0	-1.0										
Mean Temp (deg C)	2012	12	10	4	0.74	2.0	3.0	2.0	2.3	-0.3										
Mean Temp (deg C)	2012	12	14	4	0.74	1.6	1.3	1.5	1.5	0.8										
Mean Temp (deg C)	2012	12	15	4	0.74	-9.1	-9.0	-9.3	-9.0	-10.8										
Mean Temp (deg C)	2012	12	16	4	0.74	-5.1	-5.0	-5.5	-4.5	-6.8										
Mean Temp (deg C)	2012	12	18	4	0.74	1.3	1.8	0.8	1.5	0.5										
Mean Temp (deg C)	2012	12	19	4	0.74	0.7	0.5	0.5	0.5	0.5										
Mean Temp (deg C)	2012	12	20	4	0.74	0.5	0.9	0.0	0.5	0.3										
Mean Temp (deg C)	2012	12	22	4	0.77	-4.1	-4.0		-4.0		-3.9	-5.3								
Mean Temp (deg C)	2012	12	23	4	0.76	-7.2	-7.4		-7.0	-8.5		-7.0								
Mean Temp (deg C)	2012	12	24	4	0.75	-9.4	-11.3	-10.0	-8.8		-10.3									
Mean Temp (deg C)	2012	12	26	4	0.74	-12.0		-11.8	-12.5	-13.0	-12.5									
Mean Temp (deg C)	2012	12	28	4	0.78	-6.6	-7.3		-7.0	-6.8	-6.5									
Mean Temp (deg C)	2012	12	29	4	0.8	-10.0	-9.5	-10.0		-12.8		-9.5								
Mean Temp (deg C)	2013	1	2	4	0.83	-18.2	-20.3	-18.5		-17.5	-18.7									
Mean Temp (deg C)	2013	1	3	4	0.77	-16.7			-16.0		-19.1		-18.1					-15.9		
Mean Temp (deg C)	2013	1	4	4	0.75	-8.0	-7.9	-9.0	-7.5		-8.5									
Mean Temp (deg C)	2013	1	5	4	0.79	-8.4			-7.5				-10.1				-9.0	-9.7		
Mean Temp (deg C)	2013	1	6	4	0.74	-9.6	-10.5	-9.0	-9.5	-12.8										
Mean Temp (deg C)	2013	1	7	4	0.74	-9.9		-9.8	-10.5	-9.8	-10.6									
Mean Temp (deg C)	2013	1	8	4	0.74	-9.7	-11.7	-10.0	-10.0	-8.8										
Mean Temp (deg C)	2013	1	11	4	0.81	-1.5		-1.5		-2.3		-1.5	-2.5							
Mean Temp (deg C)	2013	1	14	4	0.74	3.4	4.2	3.0	3.0	3.5										
Mean Temp (deg C)	2013	1	15	4	0.83	-2.1	-2.5	-2.5		-2.3	-2.6									
Mean Temp (deg C)	2013	1	16	4	0.75	-1.0	-1.3	-1.0	-1.5		-1.1									
Mean Temp (deg C)	2013	1	17	4	0.81	-9.6		-9.0		-10.3	-9.6	-11.5								
Mean Temp (deg C)	2013	1	18	4	0.79	-12.0			-12.0	-13.5	-11.8		-13.5							
Mean Temp (deg C)	2013	1	20	4	0.79	-2.0			-2.5	-2.0	-1.8		-3.0							
Mean Temp (deg C)	2013	1	21	4	0.74	-15.8	-16.0	-15.8	-16.0	-17.0										
Mean Temp (deg C)	2013	1	22	4	0.85	-17.4	-17.5			-18.5	-18.0	-17.5								
Mean Temp (deg C)	2013	1	25	4	0.78	-16.5	-16.6		-16.5	-17.8	-16.8									
Mean Temp (deg C)	2013	1	27	4	0.79	-13.8			-14.0	-14.5	-14.0		-15.0							
Mean Temp (deg C)	2013	1	30	4	0.78	4.2	4.7		4.3	2.8	3.8									
Mean Temp (deg C)	2013	1	31	4	0.77	0.7			1.0		0.8	-1.5				1.0				
Mean Temp (deg C)	2013	2	1	4	0.74	-11.9	-12.3	-12.0	-12.0	-13.0										
Mean Temp (deg C)	2013	2	2	4	0.73	-13.5		-13.5	-13.3	-15.0		-13.8								
Mean Temp (deg C)	2013	2	3	4	0.76	-11.6			-12.0	-12.0	-11.8	-11.5								
Mean Temp (deg C)	2013	2	4	4	0.74	-10.0		-10.5	-10.0	-10.5	-10.8									
Mean Temp (deg C)	2013	2	5	4	0.74	-14.0	-15.3	-13.5	-14.3	-15.5										
Mean Temp (deg C)	2013	2	6	4	0.73	-8.9		-9.0	-9.0	-9.5					-8.8					
Mean Temp (deg C)	2013	2	7	4	0.74	-17.2	-16.9	-17.5	-17.0	-19.0										
Mean Temp (deg C)	2013	2	8	4	0.75	-12.8		-13.0	-12.5		-14.3		-15.3							
Mean Temp (deg C)	2013	2	9	4	0.76	-10.7			-11.0	-11.0	-11.0	-10.8								
Mean Temp (deg C)	2013	2	10	4	0.79	-13.5			-13.0	-14.0	-16.1		-14.3							
Mean Temp (deg C)	2013	2	11	4	0.76	-4.6			-4.5	-5.8	-6.0	-3.8								
Mean Temp (deg C)	2013	2	12	4	0.76	2.2			2.5	1.5	2.0	1.3								
Mean Temp (deg C)	2013	2	13	4	0.78	0.1	-0.4		0.3	-0.8	-0.5									
Mean Temp (deg C)	2013	2	14	4	0.79	0.3			0.0	0.5	-0.3		0.0							
Mean Temp (deg C)	2013	2	15	4	0.79	1.4			1.5	0.5	1.0		0.5							
Mean Temp (deg C)	2013	2	16	4	0.8	-6.6			-7.0	-7.0			-6.8			-7.0				
Mean Temp (deg C)	2013	2	17	4	0.76	-11.0			-11.0	-11.0	-11.0	-12.3								
Mean Temp (deg C)	2013	2	18	4	0.76	-11.1			-11.5	-11.3	-11.1	-11.5								
Mean Temp (deg C)	2013	2	19	4	0.76	-4.0			-3.5	-5.5	-4.5	-4.3								
Mean Temp (deg C)	2013	2	20	4	0.73	-3.9		-4.0	-4.0		-3.6	-4.8								
Mean Temp (deg C)	2013	2	21	4	0.74	-9.4		-10.0	-9.5	-9.5	-9.3									
Mean Temp (deg C)	2013	2	22	4	0.74	-4.2		-4.0	-5.0	-4.0	-4.4									
Mean Temp (deg C)	2013	2	23	4	0.77	-1.4			-1.0	-2.3		-1.5	-2.8							
Mean Temp (deg C)	2013	2	24	4	0.73	0.7		0.5	0.5	0.8		0.5								
Mean Temp (deg C)	2013	2	25	4	0.76	0.8			0.8	0.3	0.8	0.5								
Mean Temp (deg C)	2013	2	26	4	0.74	1.4		1.6	1.0	1.0	0.8									
Mean Temp (deg C)	2013	2	27	4	0.74	1.7		1.5	1.5	1.0	2.5									
Mean Temp (deg C)	2013	2	28	4	0.76	1.8			2.0	1.8	1.4	0.8								
Mean Temp (deg C)	2013	3	1	4	0.76	-0.4			-1.0	-1.0	-0.4	0.3								
Mean Temp (deg C)	2013	3	3	4	0.76	-3.8			-4.3	-3.0	-3.0	-5.3								
Mean Temp (deg C)	2013	3	4	4	0.79	-5.0			-5.5	-5.3	-5.0		-4.5							
Mean Temp (deg C)	2013	3	6	4	0.81	1.1		1.0		1.0	-0.3	0.8								
Mean Temp (deg C)	2013	3	7	4	0.73	-0.3		-0.5	-0.5		-0.4	-0.5								
Mean Temp (deg C)	2013	3	8	4	0.73	0.1		0.0	-0.5		0.7	0.5								
Mean Temp (deg C)	2013	3	9	4	0.79	-1.0			-1.0	0.0	-2.7					-3.8				
Mean Temp (deg C)	2013	3	10	4	0.74	2.2		2.5	2.5	0.0	0.6									
Mean Temp (deg C)	2013	3	13	4	0.74	3.4		3.0	3.5	2.8	3.3									
Mean Temp (deg C)	2013	3	14	4	0.74	-5.8		-6.5	-5.8	-6.3	-5.6									
Mean Temp (deg C)	2013	3	19	4	0.74	-2.1		-2.5	-2.0	-2.8	-2.9									
Mean Temp (deg C)	2013	3	20	4	0.74	-2.4		-3.0	-2.0	-3.5	-3.0									
Mean Temp (deg C)	2013	3	22	4	0.76	-4.3			-4.5	-4.3	-4.5	-5.0								
Mean Temp (deg C)	2013	3	23	4	0.74	-1.0		-1.5	-1.0	-1.3	-0.9									
Mean Temp (deg C)	2013	3	24	4	0.76	1.6			1.0	2.3	2.4	0.8								
Mean Temp (deg C)	2013	3	25	4	0.74	0.3		0.0	-1.0	2.3	1.3									
Mean Temp (deg C)	2013	3	27	4	0.74	3.3		3.0	3.3	2.8	2.8									
Mean Temp (deg C)	2013	3	28	4	0.74	5.5		5.0	5.5	5.5	5.3									
Mean Temp (deg C)	2013	3	30	4	0.74	4.1		3.8	4.0	4.0	3.5									
Mean Temp (deg C)	2013	3	31	4	0.74	5.9		6.0	5.5	5.8	5.9									
Mean Temp (deg C)	2013	4	1	4	0.73	4.2		3.8	4.0	4.0		4.5								
Mean Temp (deg C)	2013	4	2	4	0.74	-3.3		-3.5	-3.5	-3.8	-3.5									
Mean Temp (deg C)	2013	4	3	4	0.74	-1.0		-1.8	-0.8	-1.5	-0.9									
Mean Temp (deg C)	2013	4	4	4	0.74	3.6		3.0	4.0	2.5	3.3									
Mean Temp (deg C)	2013	4	5	4	0.74	3.6		3.5	3.5	2.8	3.0									
Mean Temp (deg C)	2013	4	6	4	0.74	-0.5		-0.5	-0.5	-1.8	-1.2									
Mean Temp (deg C)	2013	4	7	4	0.74	5.1		5.0	5.0	5.0	4.0									
Mean Temp (deg C)	2013	4	8	4	0.73	6.6		6.5	7.0	5.5		6.0								
Mean Temp (deg C)	2013	4	9	4	0.73	5.0		4.5	5.0	4.8		5.3								
Mean Temp (deg C)	2013	4	10	4	0.74	7.0		7.0	6.5	7.3	7.3									
Mean Temp (deg C)	2013	4	12	4	0.74	0.5		0.8	0.0	-0.8	0.5									
Mean Temp (deg C)	2013	4	13	4	0.73	3.5		3.5	3.5	2.8		3.0								
Mean Temp (deg C)	2013	4	14	4	0.73	5.9		5.5	6.3	5.3		5.3								
Mean Temp (deg C)	2013	4	15	4	0.74	7.1		7.5	7.0	6.0	6.0									
Mean Temp (deg C)	2013	4	17	4	0.74	7.7		7.5	7.5	7.5	7.3									
Mean Temp (deg C)	2013	4	18	4	0.73	9.4		9.5	9.0	8.5		10.3								
Mean Temp (deg C)	2013	4	19	4	0.73	16.9		17.5	16.0		18.4	16.3								
Mean Temp (deg C)	2013	4	21	4	0.74	2.6		2.3	2.5	2.0	2.6									
Mean Temp (deg C)	2013	4	22	4	0.74	5.6		5.8	5.0	5.8	5.5									
Mean Temp (deg C)	2013	4	23	4	0.74	8.2		8.3	8.0	8.3	7.1									
Mean Temp (deg C)	2013	4	24	4	0.74	13.3		13.5	13.0	13.3	11.9									
Mean Temp (deg C)	2013	4	26	4	0.74	6.6		6.5	6.5	5.8	6.5									
Mean Temp (deg C)	2013	4	27	4	0.8	7.7			7.5	7.0			7.5			7.0				
Mean Temp (deg C)	2013	4	28	4	0.76	11.7			11.5	11.8	11.4	11.8								
Mean Temp (deg C)	2013	4	29	4	0.74	15.1		15.5	14.5	15.0	15.0									
Mean Temp (deg C)	2013	5	1	4	0.74	18.2		18.5	18.0	17.8			17.0							
Mean Temp (deg C)	2013	5	2	4	0.74	18.7		18.5	18.8	18.3	18.5									
Mean Temp (deg C)	2013	5	3	4	0.74	16.4		16.8	16.5	14.8	15.6									
Mean Temp (deg C)	2013	5	4	4	0.74	15.7		15.8	15.5	15.5	15.5									
Mean Temp (deg C)	2013	5	5	4	0.74	18.5	17.0	19.0	18.3	17.8										
Mean Temp (deg C)	2013	5	6	4	0.74	20.6	19.0	21.5	20.0	20.0										
Mean Temp (deg C)	2013	5	7	4	0.74	20.4	18.5	20.5	20.5	20.0										
Mean Temp (deg C)	2013	5	8	4	0.74	20.2	19.6	20.0	20.0	20.5										
Mean Temp (deg C)	2013	5	9	4	0.74	20.5	20.4	20.5	20.0	20.8										
Mean Temp (deg C)	2013	5	10	4	0.74	17.0		16.8	17.5	15.8	15.9									
Mean Temp (deg C)	2013	5	11	4	0.74	16.5	17.5	16.5	16.5	15.0										
Mean Temp (deg C)	2013	5	12	4	0.83	12.6	12.5	12.5		12.3	13.0									
Mean Temp (deg C)	2013	5	13	4	0.75	7.1	7.3	6.8	7.0		7.1									
Mean Temp (deg C)	2013	5	14	4	0.74	7.3	6.6	7.0	7.5	6.5										
Mean Temp (deg C)	2013	5	15	4	0.83	10.4	9.5	10.5		10.0	10.2									
Mean Temp (deg C)	2013	5	16	4	0.81	14.3	14.8	14.3			13.7	14.0								
Mean Temp (deg C)	2013	5	17	4	0.74	12.7	12.6	12.5	13.0	11.8										
Mean Temp (deg C)	2013	5	18	4	0.83	14.6	13.8	14.5		14.8	14.4									
Mean Temp (deg C)	2013	5	19	4	0.74	14.0	13.2	14.3	13.5	13.8										
Mean Temp (deg C)	2013	5	20	4	0.74	18.3	18.0	18.5	18.0	17.8										
Mean Temp (deg C)	2013	5	21	4	0.83	16.3	16.0	16.3		16.0	16.0									
Mean Temp (deg C)	2013	5	22	4	0.74	18.8	19.4	18.8	19.0	17.0										
Mean Temp (deg C)	2013	5	23	4	0.74	20.8	21.7	20.5	21.0	19.8										
Mean Temp (deg C)	2013	5	24	4	0.74	8.9	8.3	8.8	9.0	8.3										
Mean Temp (deg C)	2013	5	25	4	0.74	6.5	6.0	6.3	6.5	6.0										
Mean Temp (deg C)	2013	5	26	4	0.74	8.4	7.5	8.5	8.3	7.8										
Mean Temp (deg C)	2013	5	27	4	0.74	11.5	11.3	11.3	11.3	11.5										
Mean Temp (deg C)	2013	5	28	4	0.74	14.7		15.0	14.5	14.0	14.1									
Mean Temp (deg C)	2013	5	29	4	0.74	17.4		17.8	17.5	16.0	16.8									
Mean Temp (deg C)	2013	5	30	4	0.78	21.6	22.3		21.3	21.0	21.6									
Mean Temp (deg C)	2013	5	31	4	0.77	25.2	25.0		24.5		25.3	26.3								
Mean Temp (deg C)	2013	6	1	4	0.75	25.8	25.5	26.3	25.5		25.3									
Mean Temp (deg C)	2013	6	2	4	0.74	23.6	24.4	23.5	23.5	23.0										
Mean Temp (deg C)	2013	6	3	4	0.74	16.7	16.5	16.5	16.5	16.8										
Mean Temp (deg C)	2013	6	4	4	0.74	13.9	13.4	14.0	13.5	13.8										
Mean Temp (deg C)	2013	6	5	4	0.74	12.6	12.3	12.5	12.5	12.0										
Mean Temp (deg C)	2013	6	6	4	0.74	12.7	12.5	13.0	12.0	12.5										
Mean Temp (deg C)	2013	6	7	4	0.74	13.5	13.5	13.5	13.0	13.5										
Mean Temp (deg C)	2013	6	8	4	0.77	14.3	13.5		14.0			14.5				14.3				
Mean Temp (deg C)	2013	6	9	4	0.8	19.0	18.8		19.0		18.6				19.0					
Mean Temp (deg C)	2013	6	10	4	0.74	18.1	17.8	18.5	17.5	18.0										
Mean Temp (deg C)	2013	6	11	4	0.75	14.6	15.0	14.5	14.5		14.3									
Mean Temp (deg C)	2013	6	12	4	0.74	17.5	16.9	17.5	17.3	17.5										
Mean Temp (deg C)	2013	6	13	4	0.74	17.5	17.9	18.0	17.0	16.3										
Mean Temp (deg C)	2013	6	14	4	0.75	18.5	18.0	18.8	18.0		18.5									
Mean Temp (deg C)	2013	6	15	4	0.74	16.6	15.5	17.0	16.5			16.3								
Mean Temp (deg C)	2013	6	16	4	0.8	16.2	16.3	15.5		15.8		17.5								
Mean Temp (deg C)	2013	6	17	4	0.74	17.0	16.9	17.0	17.0	16.3										
Mean Temp (deg C)	2013	6	18	4	0.74	15.4	15.2	15.3	15.5	14.5										
Mean Temp (deg C)	2013	6	19	4	0.78	14.5	14.2		14.5	13.8	14.5									
Mean Temp (deg C)	2013	6	20	4	0.78	16.6	16.0		16.5	16.8	16.3									
Mean Temp (deg C)	2013	6	21	4	0.74	21.1	20.1	21.3	21.0	20.5										
Mean Temp (deg C)	2013	6	22	4	0.75	18.9	18.5	19.0	18.5		19.0									
Mean Temp (deg C)	2013	6	23	4	0.81	21.7		21.8		21.5	22.1	21.8								
Mean Temp (deg C)	2013	6	24	4	0.74	25.5	25.0	25.5	25.5	25.0										
Mean Temp (deg C)	2013	6	25	4	0.74	24.4	23.8	24.8	24.0	24.0										
Mean Temp (deg C)	2013	6	26	4	0.74	21.7	22.8	21.8	22.5	18.5										
Mean Temp (deg C)	2013	6	27	4	0.74	20.0	20.8	20.0	20.0	18.8										
Mean Temp (deg C)	2013	6	28	4	0.74	17.9	18.0	18.3	18.0	15.8										
Mean Temp (deg C)	2013	6	29	4	0.83	18.5	19.0	18.5		17.8	18.5									
Mean Temp (deg C)	2013	6	30	4	0.74	20.5	21.0	20.5	20.3	19.8										
Mean Temp (deg C)	2013	7	1	4	0.78	19.3	19.4		19.0	19.0	19.8									
Mean Temp (deg C)	2013	7	2	4	0.74	19.0	19.5	19.0	19.0	18.0										
Mean Temp (deg C)	2013	7	3	4	0.74	22.3	22.7	22.3	22.0	22.0										
Mean Temp (deg C)	2013	7	4	4	0.74	24.7	24.4	25.0	24.5	24.0										
Mean Temp (deg C)	2013	7	5	4	0.74	24.9	25.1	25.0	24.8	24.5										
Mean Temp (deg C)	2013	7	6	4	0.74	25.4	25.4	25.5	25.0	25.3										
Mean Temp (deg C)	2013	7	7	4	0.75	23.6	22.8	24.0	23.0		24.4									
Mean Temp (deg C)	2013	7	8	4	0.85	21.5	22.2			20.8	21.5	21.3								
Mean Temp (deg C)	2013	7	9	4	0.74	23.5	23.5	23.8	23.0	23.3										
Mean Temp (deg C)	2013	7	10	4	0.74	24.7		24.5	24.5	25.5	24.9									
Mean Temp (deg C)	2013	7	11	4	0.74	22.5	22.5	22.8	22.0	22.3										
Mean Temp (deg C)	2013	7	12	4	0.75	18.8	18.6	19.0	18.5		18.5									
Mean Temp (deg C)	2013	7	13	4	0.74	21.3	21.2	22.0	20.5	21.0										
Mean Temp (deg C)	2013	7	14	4	0.73	25.1		25.3	25.0			25.0	23.8							
Mean Temp (deg C)	2013	7	15	4	0.77	26.1			26.0			26.3	25.5		25.8					
Mean Temp (deg C)	2013	7	16	4	0.77	25.4	25.0		25.0			26.0	25.0							
Mean Temp (deg C)	2013	7	17	4	0.75	27.6	26.9	27.5	27.5				27.5							
Mean Temp (deg C)	2013	7	18	4	0.74	25.0		25.0	25.0				24.3		25.0					
Mean Temp (deg C)	2013	7	19	4	0.74	27.3	27.3	27.8	27.0	26.5										
Mean Temp (deg C)	2013	7	20	4	0.74	24.4	24.3	24.3	24.5	24.0										
Mean Temp (deg C)	2013	7	21	4	0.75	17.6	17.3	17.0	18.0		17.4									
Mean Temp (deg C)	2013	7	22	4	0.74	17.5	17.3	17.8	17.0	17.3										
Mean Temp (deg C)	2013	7	23	4	0.74	22.4	22.4	22.5	22.0	22.5										
Mean Temp (deg C)	2013	7	24	4	0.74	15.8		15.8	15.5	15.8	16.0									
Mean Temp (deg C)	2013	7	25	4	0.74	13.9	13.3	14.0	14.0	13.0										
Mean Temp (deg C)	2013	7	26	4	0.74	16.7	16.3	17.0	16.5	15.8										
Mean Temp (deg C)	2013	7	27	4	0.74	19.6		19.8	19.0				19.0		20.3					
Mean Temp (deg C)	2013	7	28	4	0.74	21.8	21.5	22.0	21.5	21.8										
Mean Temp (deg C)	2013	7	29	4	0.83	20.7	21.0	20.5		20.8	20.6									
Mean Temp (deg C)	2013	7	30	4	0.75	19.3	19.5	19.3	19.0		19.2									
Mean Temp (deg C)	2013	7	31	4	0.74	20.5	19.8	20.8	20.0	20.8										
Mean Temp (deg C)	2013	8	1	4	0.74	21.8	21.8	22.0	21.0	22.3										
Mean Temp (deg C)	2013	8	2	4	0.75	21.1	21.5	21.3	20.5		21.5									
Mean Temp (deg C)	2013	8	3	4	0.74	19.5	19.8	19.5	19.0	20.0										
Mean Temp (deg C)	2013	8	4	4	0.74	17.9	17.6	17.8	18.0	17.0										
Mean Temp (deg C)	2013	8	5	4	0.74	15.5	15.3	15.5	15.0	15.8										
Mean Temp (deg C)	2013	8	6	4	0.74	17.9	17.8	18.3	17.5	17.3										
Mean Temp (deg C)	2013	8	9	4	0.84	22.4	22.4	22.3			22.5		21.8							
Mean Temp (deg C)	2013	8	11	4	0.81	18.2	17.9	18.5			17.2	18.3								
Mean Temp (deg C)	2013	8	12	4	0.82	19.4	19.1	19.3					19.3		19.3					
Mean Temp (deg C)	2013	8	14	4	0.84	16.6	16.4	16.5			16.6		16.3							
Mean Temp (deg C)	2013	8	16	4	0.85	18.2	19.1			17.5	17.6	18.0								
Mean Temp (deg C)	2013	8	18	4	0.75	18.1	18.0	18.3	17.5		18.3									
Mean Temp (deg C)	2013	8	19	4	0.76	20.7	20.7	21.0	20.0						21.0					
Mean Temp (deg C)	2013	8	21	4	0.74	23.9	23.5	24.0	23.5			24.5								
Mean Temp (deg C)	2013	8	24	4	0.75	15.4	15.5	15.5	15.0		15.1									
Mean Temp (deg C)	2013	8	25	4	0.75	17.1	17.0	17.3	16.5		17.3									
Mean Temp (deg C)	2013	8	27	4	0.75	22.3	22.6	22.5	22.0		21.6									
Mean Temp (deg C)	2013	8	28	4	0.75	23.0	22.8	23.5	22.5		22.7									
Mean Temp (deg C)	2013	8	31	4	0.75	21.4	22.0	21.5	21.0		21.1									
Mean Temp (deg C)	2013	9	2	4	0.75	20.9	22.3	20.5	21.0		20.8									
Mean Temp (deg C)	2013	9	5	4	0.75	13.1	13.3	13.3	12.5				12.5							
Mean Temp (deg C)	2013	9	7	4	0.82	18.7		19.0			18.2	18.8	17.5							
Mean Temp (deg C)	2013	9	8	4	0.74	14.0	13.8	14.0	14.0	13.5										
Mean Temp (deg C)	2013	9	10	4	0.92	18.4									18.5			19.0	19.3	16.3
Mean Temp (deg C)	2013	9	11	4	0.73	24.8		25.0	25.5	22.5		24.8								
Mean Temp (deg C)	2013	9	12	4	0.75	21.0	20.9	21.3	20.5		21.4									
Mean Temp (deg C)	2013	9	13	4	0.74	14.0		14.0	13.5	14.0	14.9									
Mean Temp (deg C)	2013	9	14	4	0.73	12.0		12.0	11.5		12.6	12.3								
Mean Temp (deg C)	2013	9	15	4	0.78	13.7	13.5		13.5	13.5			13.0							
Mean Temp (deg C)	2013	9	16	4	0.74	10.2	9.8	10.3	10.0	9.8										
Mean Temp (deg C)	2013	9	17	4	0.83	9.9	9.4	9.8		9.8	9.2									
Mean Temp (deg C)	2013	9	18	4	0.74	13.2	12.5	13.5	12.5	13.5										
Mean Temp (deg C)	2013	9	21	4	0.75	20.2	19.5	20.5	20.0		19.4									
Mean Temp (deg C)	2013	9	22	4	0.74	13.0		12.8	13.0	12.5	13.1									
Mean Temp (deg C)	2013	10	2	4	0.74	19.1	19.1	19.3	18.5	19.0										
Mean Temp (deg C)	2013	10	4	4	0.74	13.7	12.5	14.0	13.0	14.5										
Mean Temp (deg C)	2013	10	5	4	0.74	13.7	13.4	13.8	13.5	13.3										
Mean Temp (deg C)	2013	10	6	4	0.73	12.6		12.8	12.0	12.5		12.8								
Mean Temp (deg C)	2013	10	7	4	0.8	18.0	18.0	18.0		18.0		17.8								
Mean Temp (deg C)	2013	10	8	4	0.74	10.3	10.3	10.0	10.0	11.0										
Mean Temp (deg C)	2013	10	12	4	0.74	14.0		14.5	13.5	13.8	13.3									
Mean Temp (deg C)	2013	10	13	4	0.76	14.3			14.3	13.3	13.6	15.3								
Mean Temp (deg C)	2013	10	16	4	0.75	15.6	16.0	15.5	15.5		15.2									
Mean Temp (deg C)	2013	10	17	4	0.74	15.0	14.5	15.3	14.5	14.5										
Mean Temp (deg C)	2013	10	18	4	0.74	13.1	13.5	13.5	12.5	12.5										
Mean Temp (deg C)	2013	10	19	4	0.74	10.7	11.3	11.0	10.0	10.0										
Mean Temp (deg C)	2013	10	20	4	0.74	10.4	11.2	10.3	10.0	10.0										
Mean Temp (deg C)	2013	10	22	4	0.78	9.3	9.0		9.5	8.5	8.8									
Mean Temp (deg C)	2013	10	23	4	0.74	6.6	6.5	6.5	6.5	6.0										
Mean Temp (deg C)	2013	10	29	4	0.74	-0.9	-2.3	-1.0	-1.0	-1.0										
Mean Temp (deg C)	2013	11	1	4	0.81	15.7		16.0		15.8	15.5	15.0								
Mean Temp (deg C)	2013	11	2	4	0.74	5.6	5.7	5.8	5.5	4.3										
Mean Temp (deg C)	2013	11	3	4	0.74	0.1	-0.3	-0.3	0.0	0.3										
Mean Temp (deg C)	2013	11	5	4	0.74	3.0	2.8	3.0	2.5	3.0										
Mean Temp (deg C)	2013	11	7	4	0.74	7.6		7.5	7.0	8.0	8.0									
Mean Temp (deg C)	2013	11	8	4	0.74	2.1	2.3	2.0	1.5	2.5										
Mean Temp (deg C)	2013	11	12	4	0.81	-2.1		-2.3		-2.3	-2.0	-2.5								
Mean Temp (deg C)	2013	11	16	4	0.83	8.0	7.3	8.3		7.3	6.7									
Mean Temp (deg C)	2013	11	19	4	0.74	0.5	0.4	1.0	-0.5	0.3										
Mean Temp (deg C)	2013	11	23	4	0.74	-1.6	-1.7	-2.0	-1.5	-2.0										
Mean Temp (deg C)	2013	11	24	4	0.83	-6.8	-7.5	-7.0		-7.3	-6.8									
Mean Temp (deg C)	2013	11	25	4	0.74	-6.2	-6.5	-6.0	-7.0	-6.0										
Mean Temp (deg C)	2013	11	26	4	0.74	-0.7	-0.8	-0.8	-1.0	-1.0										
Mean Temp (deg C)	2013	11	27	4	0.74	0.4		0.3	0.0	0.3	0.6									
Mean Temp (deg C)	2013	11	30	4	0.74	-8.3	-8.3	-8.5	-8.5	-8.8										
Mean Temp (deg C)	2013	12	1	4	0.74	-2.3	-2.3	-2.3	-2.5	-3.3										
Mean Temp (deg C)	2013	12	4	4	0.74	-0.1	-0.1	-0.5	0.0	-1.0										
Mean Temp (deg C)	2013	12	5	4	0.74	4.0	4.5	4.0	3.5	3.5										
Mean Temp (deg C)	2013	12	6	4	0.74	2.3	2.4	2.0	2.0	2.3										
Mean Temp (deg C)	2013	12	7	4	0.74	-3.2		-3.0	-3.5	-4.3	-3.5									
Mean Temp (deg C)	2013	12	8	4	0.74	-5.3	-4.8	-5.5	-5.5	-6.3										
Mean Temp (deg C)	2013	12	10	4	0.81	-4.9		-5.5		-4.8	-4.9	-4.8								
Mean Temp (deg C)	2013	12	13	4	0.82	-13.8			-13.5				-15.5	-17.0					-15.3	
Mean Temp (deg C)	2013	12	14	4	0.78	-17.9	-16.8		-18.0	-19.5	-18.6									
Mean Temp (deg C)	2013	12	15	4	0.74	-13.1		-13.0	-13.5	-14.5	-13.6									
Mean Temp (deg C)	2013	12	16	4	0.74	-18.5	-20.5	-19.0	-18.5	-18.0										
Mean Temp (deg C)	2013	12	17	4	0.74	-21.3	-21.3	-21.8	-21.5	-22.0										
Mean Temp (deg C)	2013	12	18	4	0.77	-10.4	-9.8		-10.5		-11.3	-10.8								
Mean Temp (deg C)	2013	12	19	4	0.74	-5.0	-4.2	-5.0	-5.5	-5.8										
Mean Temp (deg C)	2013	12	20	4	0.74	-7.3	-6.3	-7.5	-7.5	-8.3										
Mean Temp (deg C)	2013	12	21	4	0.74	-7.1	-6.4	-7.5	-7.0	-8.3										
Mean Temp (deg C)	2013	12	22	4	0.74	-7.3	-6.3	-7.5	-7.5	-8.5										
Mean Temp (deg C)	2013	12	24	4	0.74	-13.9	-14.2	-14.5	-13.5	-15.0										
Mean Temp (deg C)	2013	12	25	4	0.78	-15.3	-14.3		-14.0	-18.8	-18.0									
Mean Temp (deg C)	2013	12	26	4	0.74	-11.9	-12.4	-12.0	-11.5	-14.0										
Mean Temp (deg C)	2013	12	29	4	0.78	-7.0	-6.0		-7.0	-8.5			-9.0							
Mean Temp (deg C)	2013	12	30	4	0.74	-14.5	-15.6	-14.8	-15.0	-13.8										
Mean Temp (deg C)	2013	12	31	4	0.74	-17.5	-17.5	-18.0	-17.5	-18.5										
Total Precip (mm)	2000	1	25	4	3.53	7.1	11.2	7.0	6.0		8.0									
Total Precip (mm)	2000	3	27	4	3.53	1.3	1.2	2.2	0.0		1.6									
Total Precip (mm)	2000	8	3	4	3.84	3.6	8.4		4.4	0.0	0.4									
Total Precip (mm)	2000	8	9	4	3.84	12.0	3.2		21.6	6.0	11.4									
