VARIABLE	YEAR	MONTH	DAY	NBR STA.	RMSE	ST HYACINTHE 2	FLEURY	STE MADELEINE	MARIEVILLE	ST GUILLAUME	ST NAZAIRE	IBERVILLE	FARNHAM	DRUMMONDVILLE	SABREVOIS	ST AMABLE	GRANBY	PIERREVILLE	DANVILLE	STE MARTINE	PHILIPSBURG	ST BERNARD DE LACOLLE	VERCHERES
Mean Temp (deg C)	2011	4	19	4	0.8	4.5	4.0	5.0	4.5	3.5													
Mean Temp (deg C)	2011	4	20	4	0.8	2.7	1.0		4.0	1.3	2.0												
Mean Temp (deg C)	2011	4	21	4	0.8	3.4	2.8		3.0	4.0	3.0												
Mean Temp (deg C)	2011	4	22	4	0.8	5.7	5.0	5.8	5.5	5.3													
Mean Temp (deg C)	2011	4	23	4	0.8	7.5	7.0		7.0	7.8	7.0												
Mean Temp (deg C)	2011	4	24	4	0.8	10.1	9.3	10.5	10.0	9.5													
Mean Temp (deg C)	2011	4	25	4	0.81	9.3	8.5			8.8	9.0		9.4										
Mean Temp (deg C)	2011	4	26	4	0.8	11.5	10.3	11.3	12.0	10.8													
Mean Temp (deg C)	2011	4	27	4	0.8	12.7	10.0	12.5	14.5	11.0													
Mean Temp (deg C)	2011	4	28	4	0.8	16.0	15.3	15.3	16.5	15.3													
Mean Temp (deg C)	2011	4	29	4	0.8	11.2	11.0	11.3	11.0	10.3													
Mean Temp (deg C)	2011	4	30	4	0.8	11.0	10.5	10.8	11.0	10.5													
Mean Temp (deg C)	2011	5	1	4	0.8	12.1	11.3	12.0	12.5	11.3													
Mean Temp (deg C)	2011	5	2	4	0.8	15.0	13.3	15.0	14.3	16.3													
Mean Temp (deg C)	2011	5	3	4	0.8	10.6	10.5	10.3	10.0	10.8													
Mean Temp (deg C)	2011	5	4	4	0.8	7.2	7.3	6.8	7.0	7.0													
Mean Temp (deg C)	2011	5	5	4	0.8	5.9	6.0	5.3	6.3	4.8													
Mean Temp (deg C)	2011	5	6	4	0.8	10.1	10.0	10.0	10.0	9.5													
Mean Temp (deg C)	2011	5	7	4	0.8	11.3	10.0	11.0	12.5	9.8													
Mean Temp (deg C)	2011	5	8	4	0.8	11.3	10.3		12.0	10.3	10.5												
Mean Temp (deg C)	2011	5	9	4	0.8	13.1	13.5	13.3	13.0	11.8													
Mean Temp (deg C)	2011	5	10	4	0.8	11.3	10.8	11.5	11.0	11.0													
Mean Temp (deg C)	2011	5	11	4	0.78	12.8	12.5	13.0	12.5				12.4										
Mean Temp (deg C)	2011	5	12	4	0.77	13.9	12.8	13.8		12.8			14.5										
Mean Temp (deg C)	2011	5	13	4	0.8	17.2	16.5	16.8	17.5	16.5													
Mean Temp (deg C)	2011	5	14	4	0.8	11.6	11.5	11.0	12.0	10.8													
Mean Temp (deg C)	2011	5	15	4	0.8	10.1	9.5	10.3	9.5	10.3													
Mean Temp (deg C)	2011	5	16	4	0.8	6.8	5.8	6.0	7.5	6.3													
Mean Temp (deg C)	2011	5	17	4	0.8	9.4	8.5	9.0	10.0	8.5													
Mean Temp (deg C)	2011	5	18	4	0.8	14.4	13.0	14.0	14.5	14.8													
Mean Temp (deg C)	2011	5	19	4	0.8	19.7	18.8		20.0	18.8	19.0												
Mean Temp (deg C)	2011	5	20	4	0.83	18.6	18.3			18.5	18.5	17.5											
Mean Temp (deg C)	2011	5	21	4	0.82	18.5	17.5	18.8		17.3	17.8												
Mean Temp (deg C)	2011	5	22	4	0.8	16.0	14.3	15.5	16.8	15.8													
Mean Temp (deg C)	2011	5	23	4	0.8	19.1	19.0	19.0	18.5	19.3													
Mean Temp (deg C)	2011	5	24	4	0.8	20.5	20.8	20.5	19.5	20.5													
Mean Temp (deg C)	2011	5	25	4	0.8	14.4	13.0	14.8	14.5	13.8													
Mean Temp (deg C)	2011	5	26	4	0.79	17.1	16.0		17.5	16.3			17.2										
Mean Temp (deg C)	2011	5	27	4	0.8	12.1	11.3	11.5	12.5	12.0													
Mean Temp (deg C)	2011	5	28	4	0.82	15.8	13.8	16.0		15.0	15.5												
Mean Temp (deg C)	2011	5	29	4	0.8	18.8	17.5	17.3	20.3	18.0													
Mean Temp (deg C)	2011	5	30	4	0.79	21.3	21.0	21.3					20.8	20.8									
Mean Temp (deg C)	2011	5	31	4	0.8	22.3	21.5	22.3	22.8	21.0													
Mean Temp (deg C)	2011	6	1	4	0.82	26.1	25.0	26.5		25.5	25.0												
Mean Temp (deg C)	2011	6	2	4	0.8	13.8	13.0	14.3	13.0	14.0													
Mean Temp (deg C)	2011	6	3	4	0.8	16.0	15.5	15.8	15.8	15.8													
Mean Temp (deg C)	2011	6	4	4	0.8	14.2	13.5	14.3	14.8	12.8													
Mean Temp (deg C)	2011	6	5	4	0.8	17.3	16.8	17.5	17.0	17.0													
Mean Temp (deg C)	2011	6	6	4	0.8	19.4	18.3	19.5	19.3	19.0													
Mean Temp (deg C)	2011	6	7	4	0.79	22.4	21.3		22.8	23.0			21.3										
Mean Temp (deg C)	2011	6	8	4	0.82	26.2	25.8	26.5		25.8	25.0												
Mean Temp (deg C)	2011	6	9	4	0.8	24.0	23.0		24.5	23.0	23.0												
Mean Temp (deg C)	2011	6	10	4	0.8	17.9	16.8	17.8	18.5	17.0													
Mean Temp (deg C)	2011	6	11	4	0.8	18.2	17.3	18.3	18.0	17.8													
Mean Temp (deg C)	2011	6	12	4	0.78	15.6	14.5	15.5			14.3		16.3										
Mean Temp (deg C)	2011	6	13	4	0.8	14.0	12.8	13.5	14.5	13.5													
Mean Temp (deg C)	2011	6	14	4	0.8	17.3	17.3	17.3	16.5	17.5													
Mean Temp (deg C)	2011	6	15	4	0.8	21.1	20.3		21.3	21.0	20.0												
Mean Temp (deg C)	2011	6	16	4	0.8	24.3	23.0	24.3	24.0	24.5													
Mean Temp (deg C)	2011	6	17	4	0.8	22.8	21.3	22.8	22.5	23.5													
Mean Temp (deg C)	2011	6	18	4	0.8	22.8	21.5	22.5	23.0	22.8													
Mean Temp (deg C)	2011	6	19	4	0.8	17.4	15.5	17.8	17.8	16.8													
Mean Temp (deg C)	2011	6	20	4	0.8	18.0	16.8	18.3	18.3	17.0													
Mean Temp (deg C)	2011	6	21	4	0.8	20.1	18.5	20.0	20.5	19.5													
Mean Temp (deg C)	2011	6	22	4	0.8	20.6	19.3	21.0	20.8	19.5													
Mean Temp (deg C)	2011	6	23	4	0.8	20.6	20.5	20.3	20.5	19.8													
Mean Temp (deg C)	2011	6	24	4	0.8	17.0	16.0	16.5	18.3	15.3													
Mean Temp (deg C)	2011	6	25	4	0.8	18.7	17.8	18.8	19.0	17.5													
Mean Temp (deg C)	2011	6	26	4	0.8	20.6	19.3		21.0	20.0	20.0												
Mean Temp (deg C)	2011	6	27	4	0.78	21.1	19.8	20.5	21.8		20.3												
Mean Temp (deg C)	2011	7	2	4	0.8	23.5	22.5	23.5	23.3	23.3													
Mean Temp (deg C)	2011	7	5	4	0.8	23.5	23.0	23.8	23.5	22.5													
Mean Temp (deg C)	2011	7	6	4	0.8	22.1	20.8	22.0	22.0	22.3													
Mean Temp (deg C)	2011	7	9	4	0.8	20.2	19.3	20.0	20.0	20.3													
Mean Temp (deg C)	2011	7	10	4	0.8	20.9	19.8	21.3	21.0	20.0													
Mean Temp (deg C)	2011	7	14	4	0.8	20.0	19.0	20.0	20.0	19.8													
Mean Temp (deg C)	2011	7	18	4	0.8	24.4	23.8	24.5	24.0	24.0													
Mean Temp (deg C)	2011	7	30	4	0.8	22.2	21.5	22.5	22.0	21.5													
Mean Temp (deg C)	2011	8	1	4	0.8	23.3	22.8		23.5	22.8	22.3												
Mean Temp (deg C)	2011	8	15	4	0.8	20.8	20.3	20.5	20.3	21.0													
Mean Temp (deg C)	2011	8	24	4	0.82	21.5	20.0	22.5		19.5	20.5												
Mean Temp (deg C)	2011	9	21	4	0.8	15.8	15.0	16.0	15.5	15.5													
Mean Temp (deg C)	2011	10	5	4	0.8	11.4	10.8	11.3	11.5	11.0													
Mean Temp (deg C)	2011	10	22	4	0.8	9.4	9.0	9.3	9.0	9.3													
Mean Temp (deg C)	2011	11	7	4	0.8	8.2	7.5		9.0		7.8		7.0										
Mean Temp (deg C)	2011	11	15	4	0.83	9.5	9.0	9.5	9.5			9.0											
Mean Temp (deg C)	2011	11	26	4	0.8	5.6	5.8	5.0	5.1	5.8													
Mean Temp (deg C)	2011	12	9	4	0.82	-0.0	0.3	-0.5		-0.5	-0.5												
Mean Temp (deg C)	2012	1	9	4	0.77	-5.9	-5.5	-5.0		-6.3			-7.1										
Mean Temp (deg C)	2012	1	18	4	0.8	-11.1	-11.0		-11.5		-11.5		-11.0										
Mean Temp (deg C)	2012	1	19	4	0.8	-13.8	-14.5	-14.8	-12.0	-15.5													
Mean Temp (deg C)	2012	1	22	4	0.8	-14.2	-17.3	-13.5	-13.0	-15.0													
Mean Temp (deg C)	2012	1	27	4	0.8	-1.8	-3.0	-1.8	-1.5	-2.0													
Mean Temp (deg C)	2012	2	12	4	0.8	-15.2	-15.3	-15.3	-15.0	-16.0													
Mean Temp (deg C)	2012	2	22	4	0.8	2.6	1.3	3.3	3.8	0.0													
Mean Temp (deg C)	2012	2	23	4	0.8	1.9	1.8	2.0	1.5	1.5													
Mean Temp (deg C)	2012	3	10	4	0.8	-4.1	-5.0	-4.0	-4.0	-4.5													
Mean Temp (deg C)	2012	4	2	4	0.8	2.7	2.3	3.0	3.0	1.0													
Mean Temp (deg C)	2012	4	19	4	0.78	10.5	9.5	10.5	11.0		9.5												
Mean Temp (deg C)	2012	6	15	4	0.82	17.7	17.5	17.8		17.8	16.5												
Mean Temp (deg C)	2012	6	19	4	0.8	23.0	22.8	23.0	22.5	22.8													
Mean Temp (deg C)	2012	6	20	4	0.8	27.2	26.8	27.0	27.0	27.0													
Mean Temp (deg C)	2012	8	19	4	0.77	17.3	17.3	17.5		17.0			16.6										
Mean Temp (deg C)	2012	9	6	4	0.8	22.8	22.0	23.0	23.0	21.5													
Mean Temp (deg C)	2012	10	10	4	0.8	11.1	9.8	12.3	10.8	10.3													
Mean Temp (deg C)	2012	10	15	4	0.8	14.1	13.5	14.0	14.0	13.8													
Mean Temp (deg C)	2012	11	4	4	0.77	3.2		3.0	3.5		2.8		2.9										
Mean Temp (deg C)	2012	11	18	4	0.8	-2.0	-2.5	-2.3	-1.5	-2.8													
Mean Temp (deg C)	2012	12	4	4	0.8	7.2	7.1	6.5	7.0	7.5													
Mean Temp (deg C)	2012	12	5	4	0.8	2.6	2.5		2.0	2.0	2.8												
Mean Temp (deg C)	2012	12	10	4	0.8	0.2	-1.8	-0.3	2.0	-1.5													
Mean Temp (deg C)	2012	12	15	4	0.8	-10.3	-11.4	-10.8	-9.3	-11.3													
Mean Temp (deg C)	2012	12	23	4	0.78	-8.5		-8.5		-10.3			-7.4	-9.3									
Mean Temp (deg C)	2012	12	25	4	0.8	-12.1	-12.9	-12.0	-11.0	-14.0													
Mean Temp (deg C)	2012	12	29	4	0.8	-11.2	-11.8	-12.8	-10.0	-11.3													
Mean Temp (deg C)	2013	1	1	4	0.8	-12.9	-12.5	-11.8	-13.0	-15.0													
Mean Temp (deg C)	2013	1	5	4	0.91	-9.2	-10.1								-7.5		-9.0					-9.7	
Mean Temp (deg C)	2013	1	11	4	0.8	-1.9	-2.5	-2.3	-1.5	-2.5													
Mean Temp (deg C)	2013	1	26	4	0.77	-16.6	-17.3	-16.5		-18.0			-15.8										
Mean Temp (deg C)	2013	2	1	4	0.76	-12.4		-13.0	-12.0	-12.3			-12.3										
Mean Temp (deg C)	2013	2	2	4	0.8	-14.7	-16.0	-15.0	-13.5	-15.8													
Mean Temp (deg C)	2013	2	5	4	0.8	-14.9	-15.8	-15.5	-13.5	-16.5													
Mean Temp (deg C)	2013	2	6	4	0.77	-9.0		-9.5	-9.0	-8.8	-9.5												
Mean Temp (deg C)	2013	2	16	4	0.85	-6.5	-6.8	-7.0		-7.0				-6.0									
Mean Temp (deg C)	2013	2	23	4	0.85	-2.0	-2.8	-2.3		-2.0				-1.8									
Mean Temp (deg C)	2013	2	24	4	0.8	1.0	1.0	0.8	0.5	1.3													
Mean Temp (deg C)	2013	3	17	4	0.77	-7.6		-7.8	-7.0	-8.3	-8.3												
Mean Temp (deg C)	2013	3	18	4	0.83	-7.2	-7.8	-7.5	-6.5			-6.5											
Mean Temp (deg C)	2013	3	21	4	0.84	-2.6				-4.3	-2.5	-2.3		-1.8									
Mean Temp (deg C)	2013	3	26	4	0.8	2.7		3.5		1.5	1.8	2.5											
Mean Temp (deg C)	2013	4	1	4	0.81	4.2		4.0	3.8		4.3				4.0								
Mean Temp (deg C)	2013	4	8	4	0.8	5.7	4.8	5.5	6.5	4.5													
Mean Temp (deg C)	2013	4	9	4	0.8	4.9	4.5	4.8	4.5	4.8													
Mean Temp (deg C)	2013	4	13	4	0.77	3.3		2.8	3.5	2.5	3.0												
Mean Temp (deg C)	2013	4	14	4	0.8	5.7	6.0	5.3	5.5	5.5													
Mean Temp (deg C)	2013	4	18	4	0.89	9.0		8.5	9.5						9.0					10.3			
Mean Temp (deg C)	2013	4	27	4	0.82	7.4	7.5	7.0		7.0	7.0												
Mean Temp (deg C)	2013	4	30	4	0.77	17.3		17.5	17.0	17.0	16.5												
Mean Temp (deg C)	2013	5	1	4	0.8	17.9	17.0	17.8	18.5	16.5													
Mean Temp (deg C)	2013	5	26	4	0.8	8.3	8.3	7.8	8.5	7.5													
Mean Temp (deg C)	2013	6	8	4	0.83	14.1				14.3			13.5	13.5	14.0								
Mean Temp (deg C)	2013	6	15	4	0.8	16.9	16.5		17.0	16.5	16.0												
Mean Temp (deg C)	2013	6	16	4	0.8	15.8	15.0	15.8	15.5	16.0													
Mean Temp (deg C)	2013	6	24	4	0.8	25.2	24.5	25.0	25.5	24.5													
Mean Temp (deg C)	2013	7	4	4	0.8	24.6	23.3	24.0	25.0	24.5													
Mean Temp (deg C)	2013	7	5	4	0.8	25.2	24.8	24.5	25.0	25.5													
Mean Temp (deg C)	2013	7	14	4	0.8	24.7	23.8		25.3	24.3	23.3												
Mean Temp (deg C)	2013	7	15	4	0.88	26.4	25.5			26.0	25.5			27.0									
Mean Temp (deg C)	2013	7	16	4	0.81	25.5	25.0			25.3	25.0		25.0										
Mean Temp (deg C)	2013	7	17	4	0.8	27.7	27.5		27.5	28.0	26.3												
Mean Temp (deg C)	2013	7	18	4	0.8	24.9	24.3		25.0	24.5	24.0												
Mean Temp (deg C)	2013	7	22	4	0.8	17.8	17.0	17.3	17.8	17.8													
Mean Temp (deg C)	2013	7	23	4	0.78	22.5	21.5	22.5	22.5		22.0												
Mean Temp (deg C)	2013	7	27	4	0.84	19.7	19.0		19.8	19.5					19.0								
Mean Temp (deg C)	2013	7	31	4	0.8	20.9	20.5	20.8	20.8	20.3													
Mean Temp (deg C)	2013	8	1	4	0.8	22.0	21.5	22.3	22.0	21.0													
Mean Temp (deg C)	2013	8	4	4	0.8	17.5	17.0	17.0	17.8	16.8													
Mean Temp (deg C)	2013	8	8	4	0.8	23.8	23.0	24.0	23.5	23.3													
Mean Temp (deg C)	2013	8	12	4	0.8	19.7	19.3		19.3		19.5		19.1										
Mean Temp (deg C)	2013	8	13	4	0.79	18.8	18.0		19.0	18.5			18.5										
Mean Temp (deg C)	2013	8	19	4	0.8	21.1			21.0	20.8			20.7	21.5									
Mean Temp (deg C)	2013	8	21	4	0.79	23.9			24.0	23.3	23.5		23.5										
Mean Temp (deg C)	2013	9	5	4	0.8	13.2	12.5		13.3	12.5	12.8												
Mean Temp (deg C)	2013	9	6	4	0.8	12.3	11.8		12.0	12.0	12.0												
Mean Temp (deg C)	2013	9	8	4	0.8	13.9	13.0	13.5	14.0	14.0													
Mean Temp (deg C)	2013	9	9	4	0.8	12.5	12.0	12.5	12.5	11.8													
Mean Temp (deg C)	2013	9	10	4	0.99	18.1								19.3				16.3	17.0		18.5		
Mean Temp (deg C)	2013	9	11	4	0.8	23.8	22.5	22.5	25.0	23.5													
Mean Temp (deg C)	2013	9	15	4	0.82	13.8	13.0	13.5		14.0	13.3												
Mean Temp (deg C)	2013	9	16	4	0.8	10.1	9.5	9.8	10.3	9.5													
Mean Temp (deg C)	2013	9	23	4	0.8	9.0	9.3	8.3	9.0	8.8													
Mean Temp (deg C)	2013	9	25	4	0.83	10.9	10.3	10.5	11.3			11.0											
Mean Temp (deg C)	2013	9	26	4	0.78	10.4	9.8	10.0	10.5		10.0												
Mean Temp (deg C)	2013	9	27	4	0.8	14.6	13.3	13.8	15.0	15.0													
Mean Temp (deg C)	2013	9	30	4	0.8	15.7	14.3	15.5	16.0	15.3													
Mean Temp (deg C)	2013	10	6	4	0.8	12.7	12.5	12.5	12.8	11.8													
Mean Temp (deg C)	2013	10	7	4	0.8	18.2	18.0	18.0	18.0	17.8													
Mean Temp (deg C)	2013	10	8	4	0.8	10.3	9.8	11.0	10.0	9.5													
Mean Temp (deg C)	2013	10	9	4	0.8	10.4	10.0	10.0	10.5	10.0													
Mean Temp (deg C)	2013	10	14	4	0.8	12.2	11.5	12.5	12.0	11.5													
Mean Temp (deg C)	2013	10	18	4	0.78	12.6	11.8	12.5	13.5		11.3												
Mean Temp (deg C)	2013	10	19	4	0.78	10.8	10.5	10.0	11.0				11.3										
Mean Temp (deg C)	2013	10	25	4	0.8	4.3	4.3	4.5	3.8	3.8													
Mean Temp (deg C)	2013	10	26	4	0.82	2.8	2.3	2.8		2.0	2.3												
Mean Temp (deg C)	2013	10	28	4	0.8	4.3	4.0	4.3	4.0	4.0													
Mean Temp (deg C)	2013	11	8	4	0.8	2.7	3.0	2.5	2.0	2.8													
Mean Temp (deg C)	2013	11	9	4	0.77	1.9		2.0		1.0	1.0		2.3										
Mean Temp (deg C)	2013	12	3	4	0.8	-0.3	-0.5	-0.3	-0.5	-0.5													
Mean Temp (deg C)	2013	12	6	4	0.8	2.2	1.8	2.3	2.0	2.0													
Mean Temp (deg C)	2013	12	8	4	0.78	-6.2	-7.3	-6.3	-5.5		-7.0												
Mean Temp (deg C)	2013	12	12	4	0.8	-16.0	-16.8	-16.0	-15.0	-17.5													
Mean Temp (deg C)	2013	12	13	4	0.86	-15.3	-15.5				-17.0			-15.3	-13.5								
Mean Temp (deg C)	2013	12	19	4	0.77	-5.3		-5.8	-5.0		-6.0		-4.2										
Mean Temp (deg C)	2013	12	20	4	0.78	-7.7	-8.3	-8.3	-7.5		-7.5												
Mean Temp (deg C)	2013	12	26	4	0.8	-13.5	-14.8	-14.0	-12.0	-14.8													
Mean Temp (deg C)	2013	12	27	4	0.8	-8.3	-8.8	-8.8	-7.3	-9.8													
Mean Temp (deg C)	2013	12	28	4	0.77	-4.9		-5.5	-3.5	-7.8	-5.0												
Mean Temp (deg C)	2013	12	29	4	0.77	-7.6	-9.0	-8.5		-8.5			-6.0										
Total Precip (mm)	2000	3	11	4	3.26	16.0	20.0	17.4	20.0		10.0												
Total Precip (mm)	2000	9	23	4	3.26	17.5	13.5	14.4	28.8		15.8												
Total Precip (mm)	2001	3	13	4	3.26	6.8	12.2	3.2	8.0		9.3												
Total Precip (mm)	2001	3	22	4	3.26	23.7	35.0	25.0	22.0		21.4												
Total Precip (mm)	2001	8	21	4	3.26	1.1	1.0	1.8	1.4		0.0												
Total Precip (mm)	2001	8	30	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2001	12	20	4	3.26	5.3	4.0	10.0	1.0		4.0												
Total Precip (mm)	2002	9	13	4	3.26	0.3	0.0	0.0	1.4		0.0												
Total Precip (mm)	2003	2	22	4	3.26	9.1	6.0	11.0	13.0		5.3												
Total Precip (mm)	2003	2	23	4	3.26	9.6	11.0	12.6	11.0		4.3												
Total Precip (mm)	2005	12	29	4	3.53	10.4	5.0	12.6		3.0	11.0												
Total Precip (mm)	2006	2	24	4	3.53	0.6	0.0	0.0		0.0	2.0												
Total Precip (mm)	2006	7	30	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2006	7	31	4	3.26	6.5	7.0	0.0	17.0		6.5												
Total Precip (mm)	2006	8	1	4	3.26	19.0	28.0	20.6	8.0		26.8												
Total Precip (mm)	2006	8	2	4	3.43	43.5	38.4	46.2	58.0	24.8													
Total Precip (mm)	2006	8	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2006	12	7	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2007	3	26	4	3.26	7.3	14.5	9.4	8.0		0.0												
Total Precip (mm)	2007	11	21	4	3.53	5.5	7.5	5.4		9.6	5.2												
Total Precip (mm)	2007	12	20	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2008	2	1	4	3.5	17.1	19.0		19.0	29.0	15.0												
Total Precip (mm)	2008	9	14	4	3.26	10.5	13.5	6.6	14.0		13.0												
Total Precip (mm)	2009	7	31	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2009	8	1	4	3.26	1.9	0.0	0.0	4.0		4.0												
Total Precip (mm)	2009	8	2	4	3.26	14.7	18.5	15.8	14.0		14.4												
Total Precip (mm)	2009	8	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2009	8	4	4	3.26	4.3	11.8	3.0	5.0		2.2												
Total Precip (mm)	2009	8	5	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2009	12	9	4	3.53	16.0	22.0	15.0		26.0	16.5												
Total Precip (mm)	2010	7	28	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	7	29	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	7	30	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	7	31	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	8	1	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	8	2	4	3.26	12.2	26.3	3.0	18.0		14.6												
Total Precip (mm)	2010	8	3	4	3.26	18.7	15.5	16.6	39.0		4.8												
Total Precip (mm)	2010	9	30	4	3.26	62.6	76.5	73.8	61.0		49.6												
Total Precip (mm)	2010	11	17	4	3.26	7.7	7.5	6.0	6.0		14.2												
Total Precip (mm)	2010	11	18	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	11	19	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	11	20	4	3.53	1.3	1.2	1.0		1.0	2.0												
Total Precip (mm)	2010	11	21	4	3.53	5.4	3.0	7.2		4.6	4.2												
Total Precip (mm)	2010	11	22	4	3.53	6.6		6.4		8.4	6.8					8.4							
Total Precip (mm)	2010	11	23	4	3.53	7.3	9.5	6.6		9.0	8.6												
Total Precip (mm)	2010	11	24	4	3.53	0.0	0.0	0.0		0.0	0.0												
Total Precip (mm)	2010	11	25	4	3.53	1.1	0.0	1.4		1.2	1.2												
Total Precip (mm)	2010	11	26	4	3.53	4.8	5.2	4.2		2.4	6.6												
Total Precip (mm)	2010	11	27	4	3.53	0.8	1.0	1.0		4.0	0.0												
Total Precip (mm)	2010	11	28	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	11	29	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	11	30	4	3.26	20.4	24.2	25.0	21.0		13.6												
Total Precip (mm)	2010	12	1	4	3.26	16.9	24.5	18.2	15.0		15.6												
Total Precip (mm)	2010	12	4	4	3.26	1.9	2.0	2.0	1.0		3.0												
Total Precip (mm)	2010	12	6	4	3.26	12.9	15.0	16.6	4.0		18.0												
Total Precip (mm)	2010	12	7	4	3.43	5.3	7.0	5.0	4.0	10.0													
Total Precip (mm)	2010	12	8	4	3.26	1.0	1.0	0.4	2.0		1.0												
Total Precip (mm)	2010	12	10	4	3.26	1.2	1.0	1.0	1.0		2.0												
Total Precip (mm)	2010	12	12	4	3.26	19.0	19.5	21.4	20.0		17.2												
Total Precip (mm)	2010	12	13	4	3.26	8.3	8.0	11.2	5.0		9.0												
Total Precip (mm)	2010	12	14	4	3.26	1.2	2.0	2.0	1.0		0.0												
Total Precip (mm)	2010	12	15	4	3.26	2.5	3.0	2.6	2.0		3.0												
Total Precip (mm)	2010	12	16	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	12	17	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2010	12	18	4	3.26	0.4	0.0	0.0	0.0		2.0												
Total Precip (mm)	2010	12	20	4	3.26	0.4	0.0	0.0	0.0		2.0												
Total Precip (mm)	2010	12	21	4	3.26	0.4	1.0	0.0	0.0		1.0												
Total Precip (mm)	2010	12	22	4	3.28	6.5		6.8	6.0	6.0	8.0												
Total Precip (mm)	2010	12	31	4	3.26	4.1	5.0	2.8	4.0		6.6												
Total Precip (mm)	2011	1	1	4	3.26	4.5	4.0	4.6	5.0		5.0												
Total Precip (mm)	2011	1	2	4	3.26	0.1	1.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	3	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	4	4	3.28	0.7		1.0	1.0	0.0	0.0												
Total Precip (mm)	2011	1	5	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	6	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	7	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	8	4	3.26	1.3	2.0	1.6	1.0		1.0												
Total Precip (mm)	2011	1	9	4	3.26	3.8	2.0	6.0	1.0		5.0												
Total Precip (mm)	2011	1	10	4	3.26	0.5	0.0	1.4	0.0		0.0												
Total Precip (mm)	2011	1	11	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	12	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	13	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	14	4	3.26	0.2	0.0	0.0	0.0		1.0												
Total Precip (mm)	2011	1	15	4	3.26	4.8	7.0	6.0	3.0		4.5												
Total Precip (mm)	2011	1	16	4	3.26	0.2	0.0	0.0	0.0		1.0												
Total Precip (mm)	2011	1	17	4	3.53	0.0	0.0	0.0		0.0	0.0												
Total Precip (mm)	2011	1	18	4	3.53	5.9	4.5	6.3		4.0	7.0												
Total Precip (mm)	2011	1	19	4	3.53	2.2	0.0	2.6		0.0	3.0												
Total Precip (mm)	2011	1	20	4	3.53	2.2	2.0	1.6		2.0	3.8												
Total Precip (mm)	2011	1	21	4	3.53	1.5	2.0	0.6		2.0	3.0												
Total Precip (mm)	2011	1	22	4	3.53	0.0	0.0	0.0		0.0	0.0												
Total Precip (mm)	2011	1	23	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	24	4	3.26	0.1	1.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	25	4	3.26	1.8	3.5	2.0	0.0		3.0												
Total Precip (mm)	2011	1	26	4	3.26	1.6	2.0	3.0	1.0		0.0												
Total Precip (mm)	2011	1	27	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	1	28	4	3.26	0.8	1.0	0.0	2.0		1.0												
Total Precip (mm)	2011	1	29	4	3.26	1.6	2.0	3.0	0.0		1.0												
Total Precip (mm)	2011	1	30	4	3.43	0.0	0.0	0.0	0.0	0.0													
Total Precip (mm)	2011	1	31	4	3.26	0.0	0.0	0.0	0.0		0.0												
Total Precip (mm)	2011	2	1	4	3.26	3.7	1.0	5.4	4.0		3.0												
Total Precip (mm)	2011	2	2	4	3.26	20.0	12.0	22.0	24.0		21.0												
